cross_tenant_event_id,policy_id,violation_type,multi_tenant_isolation,event_status,client_address,resource_accessed,component_id,hash_on_blockchain,cloud_service
,2bbdabfa-85dd-4630-a653-0b10194fe4f3,Privilege Escalation,FALSE,Failure,https://196.48.200.170:8478,AppAdmin,Configuration API,98195b3df72b8c610218240fc169abb98c0cef33dfa2b19ceb490046cf605dae,Managed Cloud
,d2ae36ad-123f-4dba-be35-8db7e07a5073,None,TRUE,Failure,https://173.111.68.58:5671,AppAdmin,Administration,eb33d488036b464dbde42d7858aaf2c781bf1996acee789afbdd6056dc419eed,AWS
,cb296709-1a1b-49de-be80-9db95f9c73cf,Unauthorized Access,TRUE,Success,https://8.218.222.171:8420,AppAdmin,Configuration API,91b928289816ebccdc425b8723b490ab7f088aa94657e03559e0834cbb7ff9bc,Managed Cloud
,622a1bcd-ad92-456f-bf1d-ec3de0cd25dc,Privilege Escalation,FALSE,Failure,https://175.50.8.88:5284,User Management,Security Engine,249b060919041af668154d8a4352a659ba1a23a87ff137780175e4ebe32a228a,Public Cloud
,0e2d10a5-7d1f-498a-b290-b505ff087f83,None,FALSE,Failure,https://87.196.254.239:9644,Channel Provider/2,Configuration API,c949b5602b22abee3f51c32f244a4f73765c57092d3944e526bb7b5f25d6a83b,Azure
7f930a5c-941d-4291-881d-2e660e97767a,ff8e52cc-1469-4df6-a0b2-b07ba04a2f38,None,TRUE,Failure,https://199.3.134.222:8911,User Management,Administration,a373f6983c67ee61489c5ad975a0d694d006055a6c9f29f478a80cfb89aba413,Managed Cloud
,79ae1daa-537f-4831-93a4-68c9e78e3502,None,TRUE,Failure,https://44.90.68.101:5183,AppAdmin,Administration,f2abaacd036a3fd73af778b1c01cbcd40dc10d555f9e6b09cd89e9d9fab1fd98,AWS
9b77c730-5c1b-409d-a274-24358bfcf410,b4f2109c-a346-4a52-98d8-52c9fbb61b07,Unauthorized Access,TRUE,Failure,https://164.28.174.99:7185,Channel Provider/2,Configuration API,b3a626fe5d5a537062e1ad4da0eec1b83bb5447a1c0b93249163fd9856cc463d,Google Cloud
,ce3f1be3-8149-46f2-946f-9bdd0d542111,None,FALSE,Success,https://8.82.15.190:9740,AppAdmin,Administration,a73087cf58a130628358160e6b74ab36e7626cf7c539c1147ced4300286e1595,Public Cloud
,4520812a-ab64-4b6a-8de1-29d45c9554a7,Policy Violation,TRUE,Failure,https://210.120.222.14:5936,Channel Provider/2,Configuration API,49286c231e7644d1d3a90b71cf3d695ec99de9415c80eccc04e7aad9814f2fb4,Public Cloud
,07c67f49-2996-4b67-931f-ecd5118e2107,None,FALSE,Failure,https://108.158.195.246:9109,Channel Provider/2,Configuration API,3e0468a007e98d7f5f8e846000187be6a9e355d1c2acddc3c9586041288494c7,Google Cloud
,5d7bf03a-4639-4e88-bbc0-b7cd3dbcd2a8,Unauthorized Access,FALSE,Success,https://160.143.187.113:9042,Channel Provider/2,Security Engine,f5b7740aeb8e3cb79a9dada7132f7ab750cfe8c93cf286be559ca1e4353f72bf,Public Cloud
,1e10ad18-ffcb-43fb-ba5c-6e502c8a821d,Unauthorized Access,TRUE,Failure,https://9.171.91.5:9011,Channel Provider/2,Administration,0ccdcfe8e3ed6af40bc4f03d02cb16a41bdbda12ac87935fe4e1f803840997cc,Google Cloud
02f3adbd-ce78-4a07-8b7a-d20d68e874fa,d3a2bb47-1251-4cef-a522-a8849ad8af01,Policy Violation,TRUE,Success,https://35.105.92.249:6852,User Management,Configuration API,2d836853a414d91e7b542a18debd1efe76d0c0b9d2d3473b9ea41845d48cb5ac,Managed Cloud
,4683bcba-5fe7-48a7-84bb-bb9cd291da4c,Unauthorized Access,TRUE,Success,https://51.128.99.130:9662,AppAdmin,Administration,e8c9b2ac3860d302ff62874ed6590dda8dcc5bf18f27734170bc2edb44fd5a63,Google Cloud
,097282bc-3a22-443e-8171-2acd1267f6bb,Policy Violation,FALSE,Success,https://121.54.13.224:9815,AppAdmin,Security Engine,badf92a9cd070deb41547592104d5e8e627e595593dd7fd8e1b17467090a398b,Google Cloud
bf2e8ec9-d56c-4b49-84bc-c5982c7c42f3,23815535-474d-4cc9-8846-72ce7de02f56,Policy Violation,TRUE,Failure,https://179.4.137.240:6785,Channel Provider/2,Security Engine,bb6c6386479c1294320d55da2694cc2832e9224221d9f1a6c2af32bd0e6dd264,AWS
f1dc485d-7496-4a91-b7c4-0240ec470db1,9e9a7bc1-9ddd-4d36-a1ea-8aac0fcdd284,Unauthorized Access,TRUE,Failure,https://66.44.184.170:7557,AppAdmin,Security Engine,621f8a050f80141864a4fd3b15cb5432c1905bca6636eb7ab6c0cac277c8f32a,Private Cloud
,f1b3ced7-8b23-4d4a-8e06-50aa9362e072,Policy Violation,TRUE,Failure,https://165.213.170.145:9431,Channel Provider/2,Security Engine,3e32ab7552f6029b037f0cc3dfea16f37a5c1c42d79dbed855ddbfc7b6181ebe,AWS
,41ab673c-0ef4-49a4-a68c-6f557b21f899,Policy Violation,TRUE,Failure,https://84.205.184.125:8346,Channel Provider/2,Administration,5c88972bfc6b66819de49b6b4d4a38213b2c03e794dc9d7141ecd0daeb244319,Google Cloud
,734fed4e-a873-4421-a296-5641f6471dba,None,FALSE,Success,https://27.63.200.197:7319,User Management,Configuration API,4d5a3e1380676f9de24b3d5ca497776dc8c69d98ae1e510cf7e202b4527553d4,AWS
,bfb1368e-142c-4330-9168-6962f04db1e0,Policy Violation,FALSE,Failure,https://175.164.138.116:8795,AppAdmin,Administration,a30586379b6ffca4190022627ed053c4035fcba0b5ef45b5c2e55e1e8a083da2,Public Cloud
,b76231ee-3ce6-4fb9-abf7-3a892401def6,Policy Violation,FALSE,Failure,https://115.228.54.172:9151,Channel Provider/2,Administration,d8f923c59beafdf9933b8b2b7db1ab852e0f08892188a1ea1e60f6a20d3a8235,Public Cloud
e33fe66e-ae64-41d5-8d83-d6bf01dd02a7,b6c0895c-4b1f-4da0-868b-93835fb8e65c,None,TRUE,Success,https://57.3.23.189:6504,AppAdmin,Administration,b21ddcb0dff2cacbc95aa676829c2fd958b75f14fb2171c14ad17d01b3b13321,Azure
,9c7209a4-d28c-4017-a94c-b8484cfc3069,Unauthorized Access,FALSE,Success,https://43.126.76.125:7975,AppAdmin,Administration,66c20185e3e7422938fc666e6bbaf7c73d486083718161f7e6df27ee22ee9517,Private Cloud
4b7438f0-b045-4177-a763-6ed3c8021874,696179ec-25b6-47b9-b52a-d10f4106abbe,Policy Violation,TRUE,Failure,https://81.91.146.237:7295,Channel Provider/2,Administration,96810704032dde9bcb5d333171b61bf4399acf028f08fe1abc180e6d9abd15af,Private Cloud
,a6a04c21-5dca-4f82-8064-34f020ba5585,Unauthorized Access,FALSE,Failure,https://145.191.99.152:8445,Channel Provider/2,Administration,27b07d3dc7dc770e7b98e0f3c9f334a06d3802aa0c1c7dd0be8072b12ceab3a9,Azure
,d2d844cd-723d-401d-b7f6-66914b3eb4ee,None,FALSE,Success,https://12.253.146.244:7730,Channel Provider/2,Configuration API,2ebc8988233fb0c7d406c64dadd30e00476e1270b40a9a0f40e53c69c2760fe3,Public Cloud
,d95b2434-81fe-4055-9899-fbba1af5f35e,None,FALSE,Success,https://129.113.102.243:9996,AppAdmin,Security Engine,c28192f9af6bdfae7903e07a0b3a2eb3dde417ef813f1c854d01c6a3cc9bb59c,Google Cloud
,09cefce2-58f3-4598-a388-0951f3c91a8f,Policy Violation,FALSE,Failure,https://221.151.255.176:7906,Channel Provider/2,Administration,7baac1031372891cce639365671243c8e602afba1522cafde5d8d7e0b344c5d3,Google Cloud
,4fce370d-69b9-4bd6-aa78-464e9057556d,None,TRUE,Success,https://61.250.22.203:7644,AppAdmin,Configuration API,36bf525ecaf8c167aade77fdec7a59f68435694371b57ff3efb5ace7dbde2b61,AWS
,d63f11fc-3943-4394-852c-49ca185dfbff,Unauthorized Access,FALSE,Failure,https://30.150.83.44:5167,AppAdmin,Configuration API,af4c98d100dcafc0f654479b117b5a7e0aef6e55bf21b68903d7e72997288374,Private Cloud
,195727e9-4844-467b-a95f-f4f2ecd4c6a9,None,TRUE,Failure,https://220.112.81.27:9263,User Management,Configuration API,d650492a7c06aae9c2ee514cd637670d3b006da572ea55727c6ee588e7fd3706,Managed Cloud
82bc09b4-5a47-4d69-bc5c-d6357b10956f,602ee4bb-974e-40d3-bd51-b78ec438f2ff,Privilege Escalation,TRUE,Failure,https://185.61.96.3:8797,AppAdmin,Configuration API,fdd32b326a0fd90c9301554f966ae8c583cf79b5fba3ee0835f0fec9f24576c0,Google Cloud
,2b1cccca-9272-4150-9db3-a637bb11f43a,Privilege Escalation,FALSE,Failure,https://113.183.182.226:9401,AppAdmin,Configuration API,3ce245525d98b60fc88f66833482aa0a1c9670e3333de13314df7ec0e1104150,Private Cloud
,543ed2a6-6f50-400c-acdb-1aff67968556,Policy Violation,TRUE,Success,https://74.27.200.255:8223,Channel Provider/2,Security Engine,1567ddbf0fb8efd59fa6e34dcbac20b11ebb84327d47b9bd1f18a5a0373eb81c,Public Cloud
,970c6202-ff37-4002-b37b-ae2aafcdb68f,None,FALSE,Success,https://91.151.127.74:8562,Channel Provider/2,Configuration API,11c91d857927ca05a02b37089f86848f8edbd4a728c89f79813ab4045309d09d,Google Cloud
,c770e485-f389-4560-b717-abe1a8969b02,Unauthorized Access,FALSE,Success,https://198.236.141.172:7675,AppAdmin,Configuration API,d660102e9499da4a8ffff42d581f11af72a4f47f3b2f3e1fc5b526cb71137bdf,Azure
,35a5ef8b-6d81-4c56-807f-178b1fe11510,None,TRUE,Success,https://168.8.142.92:8012,User Management,Administration,683f80a4f7d6f33d2ec26472de402bab6777daa225596ebf78e577876868fdf9,AWS
,2096f744-1338-4029-bd6a-5e98c8fff106,Policy Violation,TRUE,Failure,https://8.49.168.93:8043,User Management,Administration,3de7e80bee5d236cbb1032fcdf8e1b8af015f92be0baeed6698851d59ccdc0e5,Public Cloud
,60894da7-d646-42ea-9a81-357b44405eaf,Unauthorized Access,FALSE,Success,https://207.138.123.135:6017,AppAdmin,Configuration API,54ffb4cdb926338d35d4c566643589c58c84f98541edf07905c4b697a9dad1b3,Public Cloud
,8af8c123-2c37-4250-b8b6-67c932c9acbd,Policy Violation,FALSE,Success,https://16.92.184.122:9902,AppAdmin,Configuration API,22a795fe1cb40e68e386d7fdeb26d10947ae776c20dd4aa12e88307ba9446e5c,Managed Cloud
1fbf6571-fd72-4853-8425-7b152e756e75,6291c26e-87ed-49e3-91da-b858bfeadf43,Policy Violation,FALSE,Success,https://211.62.24.52:9233,AppAdmin,Configuration API,bb58996aa3ec6dd2f629e8d8b7cbcbfdef6cb629a238e3370627dd3b6f41fb2e,Private Cloud
,653b6d8a-c9d7-46ee-b193-001992a448b8,None,FALSE,Success,https://206.69.73.87:7769,User Management,Security Engine,802309ecf682da62a14c5006be6917587ca70970f7819bce5829d6ea82023f8c,Public Cloud
,fec22dde-0592-4cde-bcda-c72f0663eab1,Policy Violation,TRUE,Failure,https://103.244.34.107:7616,User Management,Configuration API,fb9ef842240da7d13d914e4960bc65209e8920787a231d0e952d4ff950c67367,Google Cloud
,593747bb-ca7b-4ed2-96b8-4533a86332ec,Privilege Escalation,TRUE,Failure,https://4.26.25.100:8793,User Management,Security Engine,b30929c9a9af4ee8491bb09a85f348dc6128ddf6a44e874f6fdda1022d4a8df1,Private Cloud
,2b39a3b6-cdf0-43b5-91e7-1429449de869,None,FALSE,Failure,https://91.242.214.61:9307,AppAdmin,Configuration API,be1e685b4e058686d1455b8afd6b6767eb682179992c913246871de7dd001f3b,AWS
58ef9af8-8b98-4ed0-9043-846cd0ec7c80,1ceb470f-78f4-47b4-b32f-e8d2e745d52e,Unauthorized Access,TRUE,Failure,https://57.66.169.88:8040,AppAdmin,Administration,79234ade5b42b068cca764d9888a3064340f2e5f979e1950927e811fc8d720a1,Private Cloud
,773fd296-272a-497b-8ea5-d9dbb23c64f0,Privilege Escalation,FALSE,Failure,https://222.58.130.23:7669,User Management,Administration,663e2de3a7036dd70acea2a9c50837753525a86b644ff6122c08511ab105814e,Managed Cloud
,e9bcabc7-f7ab-42e1-80a1-e3f4fdf6b682,Privilege Escalation,TRUE,Failure,https://41.232.224.249:5199,AppAdmin,Configuration API,1dde8bb6e296c7bfc9b60815875bb5848bf719226bd76bc4d15dcb9b16fe77ac,Private Cloud
,f2a4adae-ed89-4a99-a180-91db64fd747c,Policy Violation,FALSE,Failure,https://58.155.88.74:5801,User Management,Administration,fcbb1edb5401432fc13df8c38c0a5844b63e47f55f7e7b9cd8590669bacd7d7a,Managed Cloud
,7eba7747-b7a5-491a-8136-4262a8013c71,None,TRUE,Success,https://121.48.162.90:9208,Channel Provider/2,Configuration API,fec81996542499dfa5c27b5c755d35688cd0973bdaebf39f54bbfd2c09c590ac,AWS
,1df6c55d-0e25-44e9-8541-7815aab6f955,Unauthorized Access,FALSE,Success,https://124.67.21.50:8439,Channel Provider/2,Configuration API,5b4834c1eba507e59b314567f79bf654be2972c7bbeccfbf1e299af2c120b92a,Public Cloud
59a17980-ffc1-4f93-88a1-d03d256ad47d,2db1f90f-758e-4564-b547-5015f8c385ce,Policy Violation,TRUE,Success,https://151.212.159.56:6604,User Management,Security Engine,e53489dab959e84bb27c55ec31e049c6f9b728d8d7ed44a471d93980d64b35ca,Google Cloud
4db0c33e-a580-4009-b510-90ccb4d47ac3,d44f8595-8fb6-43c7-8b07-9c13a8685161,Policy Violation,FALSE,Success,https://191.44.167.11:8195,Channel Provider/2,Administration,006450edce44e2eabc4673030d193ccf7e3d05bbca5b53e5a99e66321260cb31,Google Cloud
,5e656392-2f2b-4aa5-b04c-c79d993846ff,Policy Violation,FALSE,Success,https://118.139.148.140:6941,AppAdmin,Administration,65e3c37f86c654d46736b775073a39ccd3d0f181e77ef2d694c01ef8452763b2,Public Cloud
,d3005778-b063-48d7-a446-ebde6c3f801f,Unauthorized Access,TRUE,Failure,https://10.77.174.200:6393,Channel Provider/2,Configuration API,b9f80f6c18d3154707a207d34c2ebd61cb66b16e1d0f9980ad7db24aee12c85c,AWS
,884e7082-3a05-4d0f-a07a-5931515c5057,Privilege Escalation,FALSE,Success,https://218.74.37.106:9671,Channel Provider/2,Security Engine,53c55d34b14ce656f8a6ae124ab739c2b881ccc3a7c534cd3d28096af5613d3a,Google Cloud
,4a897c30-f846-4de4-9414-ce4f2756cab0,Privilege Escalation,FALSE,Failure,https://43.16.108.107:5722,Channel Provider/2,Security Engine,f23bac171058cae2980663d27cd1163714c4b0913b55b444b849b4f6570574f6,AWS
5bb6230e-652f-4edd-8956-62b24d61b349,ce97fce1-660b-40f5-9620-ac3ca0b5e494,None,TRUE,Failure,https://63.238.3.37:9391,User Management,Configuration API,198382a72fc894da6569c2face13114b23fdc996309d034abd1949487bcb5393,Google Cloud
,a0ac6dc4-3e81-483e-9ead-357fa7839cdf,None,FALSE,Success,https://175.47.51.233:8077,User Management,Administration,cd62437c4decb108a2e5d28141a3996e6d86e8c80f4ca4b8ec2bcf37109d5d4a,Azure
,57692d9a-62af-4228-b881-23b4c1c73634,Unauthorized Access,TRUE,Success,https://141.61.252.242:9629,User Management,Administration,86a50f31e37f5c830cceed41da312bbd730b69193acf04a6b2a383f602c6c058,AWS
,7801b78e-35b5-4bd1-9f2f-eb1f2d6ddf52,Unauthorized Access,TRUE,Failure,https://46.158.87.123:6882,Channel Provider/2,Security Engine,2d8cb649018d5d1fac1c3e08a27c0dd7645b7ded233517321e63ff825e99195f,Public Cloud
,043db07f-5fda-4a57-afb0-9da0e6c0af65,Policy Violation,FALSE,Failure,https://211.55.152.121:8943,User Management,Administration,8775f70adf500ac198f68473f8bd295c67b9fda05c8ccc3b9fe0e013349b67a3,AWS
,6d741c6c-0019-438f-a5a9-7f73ad28ca53,Unauthorized Access,TRUE,Failure,https://196.172.226.77:5963,User Management,Configuration API,fa8187053e92c23adca17993da24c8b47d43b2d576ef1d551b555006f401b97e,Public Cloud
,565cc603-60ce-44b5-bb22-f35026d73008,Policy Violation,FALSE,Failure,https://150.67.178.179:9448,Channel Provider/2,Administration,a575b7a5f3104189a484e08ef395e76ed10472c493175363005ef699705f5172,Private Cloud
c126eee2-0570-4b0e-8147-25134d894cbf,556db9e6-9280-418d-ba37-a5588d55231e,Unauthorized Access,TRUE,Failure,https://206.93.222.218:8513,Channel Provider/2,Administration,dddaf18b22d15d53c5991d0339baa377580926f19234eac158ee60ddd04919ab,Public Cloud
,bc91886f-5dba-40ef-a24d-8da07caa86b8,Policy Violation,FALSE,Failure,https://79.213.130.77:8635,User Management,Security Engine,d0ed83ac6f5e2ca46ce694928373496c8785655e5b43050c409d15b27846f1ca,AWS
,a7676808-3f35-4cd6-97ac-f1c2da129695,None,FALSE,Success,https://223.189.102.27:6343,AppAdmin,Configuration API,1cd210801e45b8cab3f04efef3aacf6c825ccf8a74a2b4495c00331d0266ea0c,Google Cloud
,6b9b9e17-0ab9-414e-8cea-00d2996e9224,None,TRUE,Success,https://53.155.73.233:9752,User Management,Configuration API,c93b7c060a55a7536a9f68bbd61b314ed9dfc4b071c5bb9a9be657e0c1d72f3b,Google Cloud
,b3c9d66c-5bdd-4dbb-bd57-e304ff21728c,Policy Violation,TRUE,Success,https://81.90.160.93:8941,AppAdmin,Configuration API,77c5c8e898d92f7f93c036bbd7fb1a8a59b0d11fe3386177c5e6ac52eae8f039,Public Cloud
,3cfb8fc1-526e-4779-8edd-e543a6b835fa,Privilege Escalation,FALSE,Success,https://67.87.2.49:6049,AppAdmin,Configuration API,373b605f5626d97b649d9f24effa19af546cbfa67cfaaa71e409cf7f8f10a525,Private Cloud
,aa21476c-c66c-40ab-b1fa-d30f16ad9ade,None,TRUE,Success,https://69.245.167.130:5353,AppAdmin,Administration,13d04113b044ffbf55d10e589117f93753a2146d62fcc24485c262cee05f2bbc,Private Cloud
,032ef095-83a0-45b9-94c5-d317b63ce666,Unauthorized Access,TRUE,Success,https://76.15.159.246:6180,AppAdmin,Configuration API,c8a501ff1edde0c9372744ca39307bdfd0170c91d9612046dcc0d34b2b9991d3,Google Cloud
,e296668f-5e9d-49a4-948d-19f401c1db17,Unauthorized Access,FALSE,Failure,https://165.249.39.110:5282,Channel Provider/2,Security Engine,72ca9bc7d8931b57fbf5ee0c9d4341f5bca4c7a9b7be53315f025819102e025a,Google Cloud
0177cfce-f959-41ce-9d99-f89f50166772,671ae4c1-3b9c-433f-961e-2718f3286b05,None,TRUE,Success,https://81.140.45.235:6652,User Management,Security Engine,68528b54bb5d6be4d419cee8f404e9ce15aeb5dc7bcb9f5c17182d70a518e845,AWS
,0863a509-63ab-4ce0-b406-7b44679d785b,Unauthorized Access,TRUE,Failure,https://32.46.54.215:7781,User Management,Administration,1a4d57c064021c801ee60cc7dbd5dc2053a98cdf36fa9461f1741414d9158f38,Azure
,477969d9-bf3e-465a-8876-cf152557f0f8,None,TRUE,Failure,https://17.13.9.207:9046,AppAdmin,Configuration API,c0b7aa7dba0a61740769b150732e73d3c872726a7abb7d58611830d5f0dc8065,AWS
,ed93f149-479b-4e5e-9bdc-6335e27cafab,Privilege Escalation,FALSE,Failure,https://151.234.198.217:7148,Channel Provider/2,Configuration API,361bf4f8202a65c5f973202275a191d3173d73d75dd09a556b045f8c6147dbf3,Managed Cloud
70367755-920a-410a-9686-faa08456a057,76b6f8b4-7e11-4239-bf6c-1113c10886fe,Policy Violation,TRUE,Success,https://66.213.200.61:8052,Channel Provider/2,Configuration API,4a94b2705902371651e99c0bcfa3e15be09a63327f5c528fe73aba80bfac3812,Azure
,402f7a39-c6d0-43a2-b71c-79c8ebfc934d,Privilege Escalation,FALSE,Failure,https://66.34.209.194:6239,AppAdmin,Administration,bd8bd0415da4a141b76c67e2838aad50d04ced27aee5188724667380bcef1a5c,Managed Cloud
04d1e25b-631d-450a-9c47-fe2277d6c928,df159f19-50c0-44a3-b0e8-bfc3263135a2,None,TRUE,Failure,https://155.160.168.153:5104,User Management,Security Engine,742413712e87f4f7a8876916c808bbe118f2e658f378d8baa46518097f2dbd0c,Private Cloud
,435eceaa-3828-427e-8e53-683c16fbcdb9,Privilege Escalation,TRUE,Success,https://76.172.179.183:9031,AppAdmin,Administration,cd40bec12b8bada686c5bca7221b781c6c06e82c7c0dd15a0fe1d7b32c8f940c,Public Cloud
6f138a36-6c6c-48f4-b3bc-4f28d2abeff9,7b8fd99e-3fef-4874-bc41-2dc22045c0d6,None,TRUE,Failure,https://182.100.90.55:8324,AppAdmin,Configuration API,0be27678ae01ea59ea8d80e6898df385411df1c987b988e23273700d3129c041,Azure
,4139a8cb-45f9-4ba4-a2f6-2bdd81061dc3,Privilege Escalation,TRUE,Failure,https://1.19.59.77:9271,Channel Provider/2,Configuration API,51142630d0fa6ffeb40ff6418cddbafdf76e6df0768e5052ed135e049ef9140e,AWS
,8efc3d67-44ec-44ef-95b1-2aa5f1b4b61c,None,FALSE,Success,https://104.21.158.117:5771,Channel Provider/2,Configuration API,07c4faeca7a01cddaf227dff8f917d8bc72f13afb31f5fe6a9dd08f5263d290e,Public Cloud
,3a438b92-d2c4-4160-a958-ba5b04a02e91,None,FALSE,Success,https://176.236.46.218:8098,User Management,Configuration API,dbae0ce9979c4ce1a941319003ab94e11b25f9978c3c6f7a9b1e7f3d518c0faa,Public Cloud
,36c6b933-94b0-417f-8dd9-c4b9b1accafa,Policy Violation,FALSE,Success,https://67.138.230.166:9101,User Management,Configuration API,8784eafe6fbbd8abe457ccd6a5b856217296b1dea64ffb8504a9b0ccb0569add,Public Cloud
,ac991f10-dbf2-438f-9c17-811c68b5797e,Unauthorized Access,TRUE,Success,https://90.83.125.141:6248,Channel Provider/2,Administration,72a18297525a31bea512bcb44f1a1d54bb571c0731dd7100c36d502574176b6b,Public Cloud
36c552dc-a493-44f7-8552-e4e10d0a262f,e7455463-82e4-4c3f-a135-1d4f84497458,Privilege Escalation,TRUE,Failure,https://72.230.230.171:8729,AppAdmin,Configuration API,4c2004477217584e7266857442816c2f6bf72bcc0c1b7a346260b5df0233f3e2,Private Cloud
7751149a-695c-484f-8525-c5d76f858825,5cf2ea35-5d8a-46a6-8bf4-8c6f07a9b543,Privilege Escalation,FALSE,Failure,https://198.99.185.11:6616,Channel Provider/2,Administration,f47f679c44557c40d884a0e9272230971e73f4aa43c75dc676200ce78220ab8c,Managed Cloud
47b47d75-9041-47f9-97ba-2f18186d1177,872d96ff-eb29-4926-bd0b-e2ca429205d9,Privilege Escalation,TRUE,Failure,https://111.198.164.117:6627,Channel Provider/2,Configuration API,126deb6f5f7aadec245104f906b3be5d7ff058618093392aff235500a3253140,Private Cloud
,6347e856-370a-4903-ad0d-059a669dd8a0,None,TRUE,Success,https://150.42.71.66:5248,AppAdmin,Administration,a3daba5373b998cf7489ccdbd1112792b22786da84f8a1512b2e87ea6b39ea38,Private Cloud
97ba7c83-9142-4567-bee2-2cb401db8c06,edecba2d-767a-4438-b067-540e0fd428e8,None,FALSE,Failure,https://166.148.239.0:8472,AppAdmin,Security Engine,50935e74bf66217bd92506893d7304ce43c905855fcf23e38d8d5528f52f09fe,Public Cloud
,5754e184-8dab-4b57-a746-70c317929283,Policy Violation,TRUE,Success,https://42.130.170.60:7076,User Management,Configuration API,9f9dca5f031e9607e35ef3ec6d2257955e0bf5c9a36518993b8a6b242fdc5f7b,AWS
,d5929d6a-476a-4304-93e3-7e7c83b0d06c,Privilege Escalation,TRUE,Failure,https://158.142.140.241:6354,AppAdmin,Security Engine,ed275c3335fc06f38d8bb8f1a91b15ee6594cff1e0edcdff432f35327cce8ddc,Managed Cloud
,a1ede44c-1bd7-4e8c-bc04-77a4e10dc7be,Policy Violation,TRUE,Failure,https://167.28.136.191:6415,Channel Provider/2,Configuration API,e09a8036d1cbaac54672d08be01c1db89b3f849c91734789ef4dbf656810bd49,Public Cloud
7f9855ea-c7d6-4225-bfe4-9516be529b8d,d78518ab-c891-4cb6-bbc9-765dd3cf30ae,Privilege Escalation,TRUE,Failure,https://163.45.231.201:5298,User Management,Security Engine,538be5ae808d1c6d2227d0772b3f0de0c1192e99bba48a3da7be8edb0cb7c05f,AWS
,12085144-080c-4930-96db-8eb2fdd84d62,Unauthorized Access,FALSE,Success,https://67.185.21.96:9184,User Management,Administration,4ea7e7ed692e07b1b6254cc1802cedaaff78b90bfa6359c8e59ced6ef8b71053,Public Cloud
313ab6e6-4e0d-47a8-9e30-d272b2888f22,26ca74f8-1d70-4335-b51a-c0b0889d73f9,None,TRUE,Success,https://136.220.86.251:9694,Channel Provider/2,Administration,0f48fa04cdea76bdcf76794216ad40ddbef297558d4d415007f3541dd34762f9,Managed Cloud
,596256c6-ae95-4287-b2f7-9767b6df57cd,Unauthorized Access,FALSE,Success,https://142.225.81.238:9910,Channel Provider/2,Configuration API,90b499395bcc697e6a8db530494f657c2dcbaaaeab34d29602ad6490685d33f7,Public Cloud
,fae0a1b4-b8ca-4a5a-95bc-8b39ca5dc353,Privilege Escalation,FALSE,Success,https://168.57.181.136:7112,User Management,Configuration API,059f433516f781999a2fae2966cdd8699ee4b457660a8c8b94964c4e3d57376a,Public Cloud
,b6c5ba80-2ee9-4eaf-89e6-5de4abd5ca82,Policy Violation,TRUE,Failure,https://37.202.56.109:5772,Channel Provider/2,Configuration API,b42ccedd64cac3c99b9874289ec981bc44e402ab8ddb6bbd591e1b5989cca97d,AWS
,0ea26872-b31e-47dc-ba8e-076622c75071,Privilege Escalation,TRUE,Failure,https://18.5.77.17:5988,AppAdmin,Configuration API,6e011d35894e9ee3a8c122991ab3de775e757138f031e03b48c786db18e3574b,AWS
,93ff064d-84e5-458f-8cbd-034b871d764d,Privilege Escalation,TRUE,Success,https://90.7.134.125:5198,AppAdmin,Administration,ece93cc34367f05660d0f729c39aaa6ef9a21b85f8c91f27a01c091da3a41671,Public Cloud
f2a15c3f-b32f-42cd-9369-5ab6e08f00e9,1b237b3c-4808-4ebe-b35d-3657d2002975,Unauthorized Access,TRUE,Failure,https://215.191.148.178:7948,User Management,Security Engine,149263b44e8f657817d59fa5080ee21c74646ed609d66219687bcc2bdf4db377,AWS
,d825496f-f3a7-424c-821d-4680d7a2ae92,None,TRUE,Failure,https://164.92.56.234:7956,Channel Provider/2,Administration,ef307a581f8f2e8b55ab126b4283a0b4780b5206841050862ac33c07d2996c2e,Public Cloud
9b130777-b87d-49af-a9c2-b5b24412404a,efbe7f28-c1b3-4c08-8eda-e22844dcfc4a,Unauthorized Access,TRUE,Success,https://8.127.43.91:6556,Channel Provider/2,Configuration API,11d4a6bd4619f9271092183bc5bc58cbf72affd18f1a55788401eb6de17b751a,Public Cloud
,fc10570d-0f22-4ad9-85b3-253f20ea3070,Policy Violation,TRUE,Failure,https://73.237.217.71:8169,AppAdmin,Administration,28383e01966e30912d6e2738fdd34fb56b214fe7bdffadac68d0cc0baf55c1c7,Managed Cloud
,1913a233-e47d-45eb-afef-c6a49e1b9d60,None,TRUE,Failure,https://62.225.179.183:9873,User Management,Configuration API,28b23e0349453ebdcd6208e7e77d6c851408714120dc874a7d40225b58e961ca,AWS
,ccce57e6-569f-4894-870c-b84d30800776,Policy Violation,TRUE,Failure,https://6.201.110.33:6608,AppAdmin,Configuration API,5c3e4742806dbd3d4463bf8c13a8f6775074a59c461380d8b7c5450d6fa89cf2,Azure
,5d38f32b-4f85-4923-95b5-f99e01c18155,Privilege Escalation,TRUE,Failure,https://108.219.130.129:5440,AppAdmin,Administration,af1b44ced7e7dd49162f0b735c60ef80dec5886191e99f5b40319cf2470de9dd,Managed Cloud
,279cc2f9-7387-44c1-a7cc-ba246286764b,Policy Violation,TRUE,Success,https://54.172.9.192:7380,User Management,Configuration API,160f9ba611f2e63eab7ff04d8964767699bf72da9d6cdca5f57b1c50cc882ff0,AWS
